종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
060310,3S,KOSDAQ,기계·장비,"2,845",5,0.18,"131,642,454,485"
054620,APS홀딩스,KOSDAQ,금융,"7,960",70,0.89,"162,337,999,160"
265520,AP시스템,KOSDAQ,반도체,"16,700",450,2.77,"255,199,730,700"
211270,AP위성,KOSDAQ,통신장비,"10,850",-100,-0.91,"163,642,998,400"
032790,BNGT,KOSDAQ,정보기기,"4,075",0,0.00,"120,352,455,875"
013720,CBI,KOSDAQ,운송장비·부품,"1,270",-25,-1.93,"85,928,240,640"
035760,CJ ENM,KOSDAQ,방송서비스,"103,400","6,700",6.93,"2,267,474,523,600"
311690,CJ 바이오사이언스,KOSDAQ,기타서비스,"31,850","-1,100",-3.34,"187,235,703,200"
051500,CJ프레시웨이,KOSDAQ,유통,"37,050","2,900",8.49,"439,842,261,300"
058820,CMG제약,KOSDAQ,제약,"2,680",80,3.08,"372,231,213,920"
023460,CNH,KOSDAQ,금융,"1,800",10,0.56,"66,960,000,000"
056730,CNT85,KOSDAQ,건설,"3,100",0,0.00,"109,591,063,600"
065770,CS,KOSDAQ,통신장비,"2,090",5,0.24,"40,569,261,700"
083660,CSA 코스믹,KOSDAQ,화학,"1,460",-30,-2.01,"57,598,741,780"
404950,DB금융스팩10호,KOSDAQ,금융,"2,110",5,0.24,"12,322,400,000"
367340,DB금융스팩8호,KOSDAQ,금융,"2,130",0,0.00,"12,886,500,000"
367360,DB금융스팩9호,KOSDAQ,금융,"2,155",10,0.47,"10,430,200,000"
068790,DMS,KOSDAQ,기계·장비,"4,880",15,0.31,"119,916,537,680"
241520,DSC인베스트먼트,KOSDAQ,금융,"4,085",20,0.49,"113,609,581,255"
245620,EDGC,KOSDAQ,기타서비스,"3,455",-95,-2.68,"290,482,341,605"
037370,EG,KOSDAQ,건설,"8,860",100,1.14,"76,417,251,920"
050120,ES큐브,KOSDAQ,유통,"3,740",-75,-1.97,"50,729,681,640"
084180,EV수성,KOSDAQ,기계·장비,"1,400",-95,-6.35,"86,088,207,800"
214270,FSN,KOSDAQ,출판·매체복제,"4,360",120,2.83,"121,663,846,720"
130500,GH신소재,KOSDAQ,섬유·의류,"4,930",-260,-5.01,"71,707,106,360"
900290,GRT,KOSDAQ,금융,"1,255",5,0.40,"84,555,625,000"
083450,GST,KOSDAQ,반도체,"20,650",200,0.98,"192,411,434,250"
297890,HB솔루션,KOSDAQ,기계·장비,"14,100","1,050",8.05,"235,654,047,300"
078150,HB테크놀러지,KOSDAQ,기계·장비,"2,175",155,7.67,"171,804,176,550"
195940,HK이노엔,KOSDAQ,제약,"41,350",0,0.00,"1,195,201,033,650"
028300,HLB,KOSDAQ,운송장비·부품,"44,200","2,350",5.62,"4,724,217,329,000"
067630,HLB생명과학,KOSDAQ,기타서비스,"13,450",500,3.86,"1,284,449,189,450"
047920,HLB제약,KOSDAQ,기타서비스,"15,200",100,0.66,"418,976,812,800"
115450,HLB테라퓨틱스,KOSDAQ,유통,"12,900",-100,-0.77,"404,224,221,900"
036640,HRS,KOSDAQ,화학,"6,000",-70,-1.15,"98,128,800,000"
335870,IBKS제12호스팩,KOSDAQ,금융,"2,445",0,0.00,"7,628,400,000"
351340,IBKS제13호스팩,KOSDAQ,금융,"2,065",-20,-0.96,"10,676,050,000"
388790,IBKS제16호스팩,KOSDAQ,금융,"2,225",0,0.00,"7,587,250,000"
405350,IBKS제17호스팩,KOSDAQ,금융,"2,320",-20,-0.85,"6,310,400,000"
095340,ISC,KOSDAQ,반도체,"32,000",150,0.47,"556,783,072,000"
099520,ITX-AI,KOSDAQ,통신장비,"1,285",0,0.00,"37,652,662,655"
950170,JTC,KOSDAQ,유통,"2,650",10,0.38,"92,764,620,050"
067290,JW신약,KOSDAQ,제약,"4,070",100,2.52,"187,738,668,590"
035900,JYP Ent.,KOSDAQ,오락·문화,"54,800","2,400",4.58,"1,945,262,561,600"
318000,KBG,KOSDAQ,화학,"5,890",240,4.25,"48,473,669,250"
024840,KBI메탈,KOSDAQ,금속,"1,700",40,2.41,"56,016,441,600"
024120,KB오토시스,KOSDAQ,운송장비·부품,"5,650",170,3.10,"64,975,000,000"
021320,KCC건설,KOSDAQ,건설,"6,550",0,0.00,"140,170,000,000"
036670,KCI,KOSDAQ,화학,"8,020",170,2.17,"90,385,400,000"
044180,KD,KOSDAQ,건설,"1,010",5,0.50,"25,097,127,410"
151860,KG ETS,KOSDAQ,기타서비스,"15,050",-200,-1.31,"541,800,000,000"
046440,KG모빌리언스,KOSDAQ,소프트웨어,"6,750",20,0.30,"262,072,584,000"
035600,KG이니시스,KOSDAQ,소프트웨어,"13,200",0,0.00,"368,338,528,800"
226360,KH 건설,KOSDAQ,건설,850,-20,-2.30,"95,462,830,200"
111870,KH 전자,KOSDAQ,일반전기전자,764,-16,-2.05,"104,932,925,404"
060720,KH바텍,KOSDAQ,IT부품,"18,450",550,3.07,"436,848,804,900"
052900,KMH하이텍,KOSDAQ,반도체,"1,365",15,1.11,"70,472,282,790"
058400,KNN,KOSDAQ,방송서비스,993,0,0.00,"131,502,711,960"
114450,KPX생명과학,KOSDAQ,제약,"5,660",-140,-2.41,"84,900,000,000"
060370,KT서브마린,KOSDAQ,건설,"6,380",-230,-3.48,"139,722,000,000"
122450,KX,KOSDAQ,방송서비스,"7,690",-10,-0.13,"348,633,563,160"
108320,LX세미콘,KOSDAQ,반도체,"88,400",600,0.68,"1,437,764,120,000"
160550,NEW,KOSDAQ,오락·문화,"7,420",250,3.49,"207,063,306,520"
053290,NE능률,KOSDAQ,출판·매체복제,"5,540",80,1.47,"91,555,740,780"
104200,NHN벅스,KOSDAQ,디지털컨텐츠,"8,890",240,2.77,"131,816,919,500"
060250,NHN한국사이버결제,KOSDAQ,소프트웨어,"12,650",200,1.61,"508,031,729,150"
030190,NICE평가정보,KOSDAQ,기타서비스,"14,350",350,2.50,"871,257,667,000"
024940,PN풍년,KOSDAQ,유통,"4,615",-45,-0.97,"46,150,000,000"
218410,RFHIC,KOSDAQ,일반전기전자,"21,500",400,1.90,"575,908,331,000"
327260,RF머트리얼즈,KOSDAQ,기타제조,"10,700",150,1.42,"87,715,357,900"
091340,S&K폴리텍,KOSDAQ,IT부품,"4,130",45,1.10,"48,336,367,730"
019550,SBI인베스트먼트,KOSDAQ,금융,"1,395",-40,-2.79,"226,082,872,125"
950110,SBI핀테크솔루션즈,KOSDAQ,출판·매체복제,"4,345",0,0.00,"104,508,286,300"
046140,SBS콘텐츠허브,KOSDAQ,오락·문화,"5,920",20,0.34,"127,064,245,600"
151910,SBW생명과학,KOSDAQ,IT부품,"3,600",-15,-0.41,"637,682,824,800"
036120,SCI평가정보,KOSDAQ,기타서비스,"3,185",-360,-10.16,"113,067,500,000"
099220,SDN,KOSDAQ,유통,"2,335",-115,-4.69,"131,161,178,685"
036540,SFA반도체,KOSDAQ,반도체,"5,250",250,5.00,"863,416,590,750"
255220,SG,KOSDAQ,비금속,"1,635",20,1.24,"73,177,186,515"
040610,SG&G,KOSDAQ,운송,"1,940",5,0.26,"66,129,160,240"
049470,SGA,KOSDAQ,소프트웨어,897,-14,-1.54,"52,799,437,353"
184230,SGA솔루션즈,KOSDAQ,소프트웨어,850,15,1.80,"46,059,140,400"
016250,SGC이테크건설,KOSDAQ,건설,"44,350",250,0.57,"115,285,385,750"
337450,SK5호스팩,KOSDAQ,금융,"4,490",-630,-12.30,"19,351,900,000"
340350,SK6호스팩,KOSDAQ,금융,"2,140",0,0.00,"12,219,400,000"
048550,SM C&C,KOSDAQ,방송서비스,"3,380",120,3.68,"323,162,205,600"
063440,SM Life Design,KOSDAQ,출판·매체복제,"2,160",45,2.13,"98,558,972,640"
289080,SV인베스트먼트,KOSDAQ,금융,"2,820",0,0.00,"150,119,880,000"
089230,THE E&M,KOSDAQ,인터넷,481,-13,-2.63,"83,429,541,871"
161570,THE MIDONG,KOSDAQ,정보기기,"1,220",-20,-1.61,"19,011,052,600"
192410,THQ,KOSDAQ,통신장비,"4,580",-80,-1.72,"169,568,605,540"
032540,TJ미디어,KOSDAQ,일반전기전자,"5,990",160,2.74,"83,450,337,910"
022220,TKG애강,KOSDAQ,화학,"1,825",-10,-0.54,"94,525,106,675"
048770,TPC,KOSDAQ,기계·장비,"4,275",-170,-3.82,"66,169,899,225"
246690,TS인베스트먼트,KOSDAQ,금융,"2,280",-115,-4.80,"89,480,604,120"
317240,TS트릴리온,KOSDAQ,화학,818,0,0.00,"77,258,157,250"
038340,UCI,KOSDAQ,일반전기전자,"1,335",0,0.00,"16,641,828,315"
073570,WI,KOSDAQ,기타제조,"1,000",-15,-1.48,"80,904,873,000"
057030,YBM넷,KOSDAQ,기타서비스,"4,295",0,0.00,"70,063,033,615"
040300,YTN,KOSDAQ,방송서비스,"3,595",-5,-0.14,"150,990,000,000"
051390,YW,KOSDAQ,유통,"3,640",15,0.41,"41,333,539,520"
052220,iMBC,KOSDAQ,디지털컨텐츠,"3,050",45,1.50,"70,150,000,000"
079940,가비아,KOSDAQ,인터넷,"11,300",200,1.80,"152,953,229,200"
078890,가온미디어,KOSDAQ,통신장비,"8,280",160,1.97,"133,768,045,080"
399720,가온칩스,KOSDAQ,반도체,"23,500",-100,-0.42,"269,975,520,000"
036620,감성코퍼레이션,KOSDAQ,유통,"1,650",45,2.80,"131,383,329,000"
217730,강스템바이오텍,KOSDAQ,제약,"2,965",15,0.51,"112,485,947,625"
114190,강원에너지,KOSDAQ,금속,"5,840",-190,-3.15,"152,558,541,920"
094480,갤럭시아머니트리,KOSDAQ,소프트웨어,"6,930",690,11.06,"271,862,777,340"
039240,경남스틸,KOSDAQ,금속,"3,195",15,0.47,"86,199,834,780"
053950,경남제약,KOSDAQ,제약,"2,920",5,0.17,"90,080,729,800"
011040,경동제약,KOSDAQ,제약,"9,020",30,0.33,"277,534,269,320"
024910,경창산업,KOSDAQ,운송장비·부품,"2,405",-45,-1.84,"86,144,707,025"
198440,고려시멘트,KOSDAQ,비금속,"3,230",-20,-0.62,"103,295,270,800"
049720,고려신용정보,KOSDAQ,기타서비스,"11,450","-1,550",-11.92,"163,735,000,000"
014570,고려제약,KOSDAQ,제약,"7,960",250,3.24,"87,560,000,000"
348150,고바이오랩,KOSDAQ,기타서비스,"13,200",-100,-0.75,"221,964,850,800"
098460,고영,KOSDAQ,기계·장비,"13,000",200,1.56,"892,511,815,000"
035290,골드앤에스,KOSDAQ,출판·매체복제,"2,775",145,5.51,"100,521,350,250"
038530,골드퍼시픽,KOSDAQ,유통,685,-6,-0.87,"63,031,255,235"
900280,골든센츄리,KOSDAQ,금융,341,1,0.29,"61,092,731,370"
215000,골프존,KOSDAQ,소프트웨어,"137,900","1,400",1.03,"865,379,728,500"
121440,골프존뉴딘홀딩스,KOSDAQ,유통,"6,830",-20,-0.29,"292,575,466,940"
366030,공구우먼,KOSDAQ,유통,"27,350",350,1.30,"100,431,935,000"
014200,광림,KOSDAQ,운송장비·부품,"1,425",0,0.00,"129,257,041,800"
029480,광무,KOSDAQ,통신장비,"3,425",190,5.87,"94,975,208,900"
026910,광진실업,KOSDAQ,금속,"5,090",-70,-1.36,"32,603,511,450"
355150,교보10호스팩,KOSDAQ,금융,"2,200",-10,-0.45,"11,704,000,000"
397880,교보11호스팩,KOSDAQ,금융,"2,150",5,0.23,"9,546,000,000"
421800,교보12호스팩,KOSDAQ,금융,"2,120",5,0.24,"12,677,600,000"
331520,교보9호스팩,KOSDAQ,금융,"2,300",0,0.00,"8,924,000,000"
053270,구영테크,KOSDAQ,운송장비·부품,"3,245",70,2.20,"85,649,094,630"
066620,국보디자인,KOSDAQ,건설,"16,000",-100,-0.62,"120,000,000,000"
043650,국순당,KOSDAQ,음식료·담배,"8,450",-70,-0.82,"150,902,668,800"
006050,국영지앤엠,KOSDAQ,비금속,"1,500",20,1.35,"52,342,864,500"
060480,국일신동,KOSDAQ,금속,"3,050",140,4.81,"33,824,500,000"
078130,국일제지,KOSDAQ,종이·목재,"2,505",40,1.62,"319,681,769,865"
307750,국전약품,KOSDAQ,제약,"8,300",-550,-6.21,"407,274,932,700"
035080,그래디언트,KOSDAQ,유통,"17,550",200,1.15,"272,509,099,200"
204020,그리티,KOSDAQ,섬유·의류,"3,150",80,2.61,"63,464,404,500"
186230,그린플러스,KOSDAQ,금속,"11,300",50,0.44,"122,268,124,400"
900070,글로벌에스엠,KOSDAQ,금융,766,2,0.26,"41,167,879,488"
204620,글로벌텍스프리,KOSDAQ,금융,"2,370",-45,-1.86,"122,575,551,540"
019660,글로본,KOSDAQ,유통,"2,470",-95,-3.70,"84,779,477,250"
053260,금강철강,KOSDAQ,금속,"6,910",80,1.17,"129,355,200,000"
036190,금화피에스시,KOSDAQ,건설,"29,550",150,0.51,"177,300,000,000"
049080,기가레인,KOSDAQ,반도체,"1,475",0,0.00,"116,883,779,000"
035460,기산텔레콤,KOSDAQ,통신장비,"3,130",-70,-2.19,"45,627,074,200"
308100,까스텔바작,KOSDAQ,유통,"9,010",-560,-5.85,"59,436,267,000"
187790,나노,KOSDAQ,화학,"1,100",15,1.38,"29,774,464,500"
286750,나노브릭,KOSDAQ,화학,"2,270",165,7.84,"46,454,526,230"
121600,나노신소재,KOSDAQ,화학,"70,700","1,600",2.32,"766,977,143,100"
247660,나노씨엠에스,KOSDAQ,일반전기전자,"33,500",-350,-1.03,"143,678,820,000"
039860,나노엔텍,KOSDAQ,의료·정밀기기,"6,130",40,0.66,"164,330,753,510"
091970,나노캠텍,KOSDAQ,화학,"1,610",0,0.00,"45,209,484,250"
051490,나라엠앤디,KOSDAQ,기계·장비,"6,400",-140,-2.14,"90,880,000,000"
137080,나래나노텍,KOSDAQ,기계·장비,"8,860",150,1.72,"97,986,478,920"
190510,나무가,KOSDAQ,IT부품,"9,210",30,0.33,"139,958,300,610"
242040,나무기술,KOSDAQ,출판·매체복제,"1,740",0,0.00,"59,580,558,000"
089600,나스미디어,KOSDAQ,기타서비스,"22,700",350,1.57,"239,257,137,400"
293580,나우IB,KOSDAQ,금융,"8,540",-20,-0.23,"81,787,580,000"
138610,나이벡,KOSDAQ,제약,"24,250",50,0.21,"241,468,865,750"
130580,나이스디앤비,KOSDAQ,기타서비스,"7,440",150,2.06,"114,576,000,000"
036800,나이스정보통신,KOSDAQ,통신서비스,"24,850",-100,-0.40,"248,500,000,000"
267320,나인테크,KOSDAQ,IT부품,"3,455",-5,-0.14,"136,115,094,070"
111710,남화산업,KOSDAQ,오락·문화,"7,330",-20,-0.27,"150,910,040,000"
091590,남화토건,KOSDAQ,건설,"7,160",0,0.00,"84,058,400,000"
168330,내츄럴엔도텍,KOSDAQ,기타서비스,"4,290",30,0.70,"136,228,521,000"
094860,네오리진,KOSDAQ,소프트웨어,702,1,0.14,"73,330,762,050"
253590,네오셈,KOSDAQ,반도체,"3,265",35,1.08,"125,554,353,890"
212560,네오오토,KOSDAQ,운송장비·부품,"6,240",260,4.35,"49,139,769,120"
095660,네오위즈,KOSDAQ,디지털컨텐츠,"25,550",850,3.44,"562,961,520,450"
042420,네오위즈홀딩스,KOSDAQ,디지털컨텐츠,"29,300",950,3.35,"259,506,173,800"
950220,네오이뮨텍,KOSDAQ,기타서비스,"5,150",870,20.33,"508,518,776,500"
311390,네오크레마,KOSDAQ,음식료·담배,"14,450",150,1.05,"116,128,797,750"
085910,네오티스,KOSDAQ,운송장비·부품,"5,080",60,1.20,"70,249,887,440"
092730,네오팜,KOSDAQ,화학,"20,000",450,2.30,"164,147,220,000"
290660,네오펙트,KOSDAQ,의료·정밀기기,"2,060",0,0.00,"39,635,671,020"
306620,네온테크,KOSDAQ,기계·장비,"4,390",175,4.15,"180,367,667,310"
153460,네이블,KOSDAQ,소프트웨어,"7,240",80,1.12,"47,277,301,360"
007390,네이처셀,KOSDAQ,제약,"19,300",100,0.52,"1,208,897,110,800"
033640,네패스,KOSDAQ,반도체,"18,350",400,2.23,"423,136,356,700"
330860,네패스아크,KOSDAQ,반도체,"26,500",300,1.15,"322,877,192,500"
089140,넥스턴바이오,KOSDAQ,기계·장비,"2,615",-25,-0.95,"87,864,308,570"
137940,넥스트아이,KOSDAQ,의료·정밀기기,686,-11,-1.58,"53,728,200,512"
396270,넥스트칩,KOSDAQ,반도체,"12,950",-50,-0.38,"225,125,908,000"
348210,넥스틴,KOSDAQ,반도체,"60,700","1,500",2.53,"587,720,466,000"
225570,넥슨게임즈,KOSDAQ,디지털컨텐츠,"19,100",950,5.23,"1,255,757,233,200"
217270,넵튠,KOSDAQ,출판·매체복제,"14,600","3,350",29.78,"481,920,070,400"
104620,노랑풍선,KOSDAQ,기타서비스,"7,470",170,2.33,"117,630,807,120"
194700,노바렉스,KOSDAQ,음식료·담배,"29,900",500,1.70,"269,211,826,000"
285490,노바텍,KOSDAQ,기타제조,"30,250",150,0.50,"319,918,887,750"
106520,노블엠앤비,KOSDAQ,의료·정밀기기,"3,375",225,7.14,"84,168,976,500"
376930,노을,KOSDAQ,의료·정밀기기,"8,080",-320,-3.81,"92,544,522,400"
278650,노터스,KOSDAQ,기타서비스,"7,600",40,0.53,"533,940,865,200"
142280,녹십자엠에스,KOSDAQ,제약,"8,130",30,0.37,"171,683,510,790"
234690,녹십자웰빙,KOSDAQ,제약,"8,100",50,0.62,"143,793,435,600"
065560,녹원씨엔아이,KOSDAQ,출판·매체복제,"5,770",0,0.00,"134,210,921,250"
054050,농우바이오,KOSDAQ,"농업, 임업 및 어업","9,610",30,0.31,"154,053,691,210"
069140,누리플랜,KOSDAQ,금속,"5,420",-10,-0.18,"38,496,867,060"
040160,누리플렉스,KOSDAQ,소프트웨어,"6,160",-80,-1.28,"74,262,095,600"
332290,누보,KOSDAQ,화학,"2,575",40,1.58,"81,592,281,725"
126870,뉴로스,KOSDAQ,기계·장비,"2,230",0,0.00,"79,475,855,310"
060260,뉴보텍,KOSDAQ,화학,"1,070",15,1.42,"38,264,710,840"
012340,뉴인텍,KOSDAQ,IT부품,"2,910",-5,-0.17,"87,429,500,820"
214870,뉴지랩파마,KOSDAQ,유통,"9,100",0,0.00,"285,066,918,500"
270870,뉴트리,KOSDAQ,음식료·담배,"12,650",150,1.20,"116,382,833,600"
144960,뉴파워프라즈마,KOSDAQ,기계·장비,"4,000",15,0.38,"174,770,496,000"
085670,뉴프렉스,KOSDAQ,IT부품,"4,135",65,1.60,"100,107,328,655"
119860,다나와,KOSDAQ,인터넷,"17,550",-100,-0.57,"229,463,126,100"
064260,다날,KOSDAQ,디지털컨텐츠,"7,160",160,2.29,"493,675,126,400"
093640,다믈멀티미디어,KOSDAQ,반도체,"3,775",60,1.62,"68,887,290,975"
340360,다보링크,KOSDAQ,통신장비,"1,165",-5,-0.43,"49,821,411,400"
039560,다산네트웍스,KOSDAQ,통신장비,"5,630",10,0.18,"204,824,117,940"
298870,다올인베스트먼트,KOSDAQ,금융,"3,125",0,0.00,"312,500,000,000"
032190,다우데이타,KOSDAQ,유통,"10,100",260,2.64,"386,830,000,000"
068240,다원시스,KOSDAQ,IT부품,"21,400",-50,-0.23,"741,735,106,600"
020400,대동금속,KOSDAQ,금속,"8,680",-150,-1.70,"27,681,960,880"
008830,대동기어,KOSDAQ,기계·장비,"6,990",20,0.29,"62,822,764,800"
048470,대동스틸,KOSDAQ,금속,"5,000",180,3.73,"50,000,000,000"
004780,대륙제관,KOSDAQ,금속,"4,490",10,0.22,"71,405,363,510"
017650,대림제지,KOSDAQ,종이·목재,"8,610",250,2.99,"77,490,000,000"
007720,대명소노시즌,KOSDAQ,유통,817,3,0.37,"82,353,967,650"
389260,대명에너지,KOSDAQ,건설,"13,500",-500,-3.57,"229,500,000,000"
317850,대모,KOSDAQ,기계·장비,"8,050",-90,-1.11,"67,011,581,000"
290670,대보마그네틱,KOSDAQ,기계·장비,"39,750",650,1.66,"311,023,875,000"
078140,대봉엘에스,KOSDAQ,제약,"8,700",-810,-8.52,"96,453,237,300"
036480,대성미생물,KOSDAQ,제약,"12,200",100,0.83,"46,360,000,000"
025440,대성엘텍,KOSDAQ,일반전기전자,853,-5,-0.58,"86,128,555,579"
027830,대성창투,KOSDAQ,금융,"2,965",-85,-2.79,"118,600,000,000"
104040,대성파인텍,KOSDAQ,운송장비·부품,"1,630",50,3.16,"51,021,088,030"
387310,대신밸런스제10호스팩,KOSDAQ,금융,"2,260",25,1.12,"12,339,600,000"
397500,대신밸런스제11호스팩,KOSDAQ,금융,"2,680",0,0.00,"20,394,800,000"
020180,대신정보통신,KOSDAQ,컴퓨터서비스,"1,135",25,2.25,"43,616,818,525"
045390,대아티아이,KOSDAQ,일반전기전자,"3,300",30,0.92,"234,800,022,600"
108380,대양전기공업,KOSDAQ,운송장비·부품,"11,700",150,1.30,"111,937,796,100"
006580,대양제지,KOSDAQ,종이·목재,"3,260",0,0.00,"87,531,000,000"
007680,대원,KOSDAQ,건설,"8,600",30,0.35,"115,639,676,400"
048910,대원미디어,KOSDAQ,유통,"12,200",500,4.27,"153,463,141,200"
005710,대원산업,KOSDAQ,운송장비·부품,"5,260",90,1.74,"105,397,776,000"
290380,대유,KOSDAQ,화학,"4,785",235,5.16,"118,254,633,420"
290120,대유에이피,KOSDAQ,운송장비·부품,"5,970",230,4.01,"68,678,993,430"
120240,대정화금,KOSDAQ,화학,"17,850",-600,-3.25,"128,348,479,350"
003310,대주산업,KOSDAQ,음식료·담배,"3,075",5,0.16,"108,831,476,250"
078600,대주전자재료,KOSDAQ,IT부품,"64,400","1,800",2.88,"996,950,189,200"
096350,대창솔루션,KOSDAQ,금속,403,-8,-1.95,"65,995,686,627"
140520,대창스틸,KOSDAQ,금속,"3,165",35,1.12,"66,810,754,095"
131220,대한과학,KOSDAQ,유통,"8,130",-170,-2.05,"60,605,003,700"
010170,대한광통신,KOSDAQ,일반전기전자,"2,060",0,0.00,"151,907,747,500"
060900,대한그린파워,KOSDAQ,전기·가스·수도,769,-9,-1.16,"132,873,053,045"
054670,대한뉴팜,KOSDAQ,제약,"10,100",50,0.50,"144,984,692,000"
023910,대한약품,KOSDAQ,제약,"26,850",350,1.32,"161,100,000,000"
021040,대호특수강,KOSDAQ,금속,623,-1,-0.16,"46,973,290,420"
021045,대호특수강우,KOSDAQ,금속,"1,310",5,0.38,"5,557,630,460"
067080,대화제약,KOSDAQ,제약,"7,400",200,2.78,"137,763,210,000"
298540,더네이쳐홀딩스,KOSDAQ,섬유·의류,"29,700",700,2.41,"431,976,283,200"
299170,더블유에스아이,KOSDAQ,유통,"2,155",110,5.38,"64,710,260,265"
213420,덕산네오룩스,KOSDAQ,반도체,"31,400","1,600",5.37,"779,699,020,600"
317330,덕산테코피아,KOSDAQ,반도체,"15,150",300,2.02,"278,418,034,200"
077360,덕산하이메탈,KOSDAQ,일반전기전자,"7,130",10,0.14,"323,965,824,260"
090410,덕신하우징,KOSDAQ,금속,"2,025",-10,-0.49,"93,320,292,375"
263600,덕우전자,KOSDAQ,일반전기전자,"6,260",-30,-0.48,"99,723,740,600"
194480,데브시스터즈,KOSDAQ,디지털컨텐츠,"47,200","4,400",10.28,"558,241,952,000"
263800,데이타솔루션,KOSDAQ,정보기기,"5,210",-120,-2.25,"84,420,651,800"
206560,덱스터,KOSDAQ,오락·문화,"14,800",950,6.86,"376,072,972,800"
261200,덴티스,KOSDAQ,의료·정밀기기,"8,720",160,1.87,"128,688,800,800"
067990,도이치모터스,KOSDAQ,유통,"8,100",50,0.62,"254,951,987,400"
006620,동구바이오제약,KOSDAQ,제약,"6,660",-70,-1.04,"189,576,846,720"
100130,동국S&C,KOSDAQ,금속,"5,420",-200,-3.56,"309,715,060,000"
005160,동국산업,KOSDAQ,금속,"2,780",-55,-1.94,"150,799,659,960"
075970,동국알앤에스,KOSDAQ,비금속,"3,630",0,0.00,"66,792,000,000"
086450,동국제약,KOSDAQ,제약,"19,800",500,2.59,"880,308,000,000"
099410,동방선기,KOSDAQ,운송장비·부품,"2,965",-15,-0.50,"40,149,070,930"
033500,동성화인텍,KOSDAQ,화학,"10,500",-100,-0.94,"311,062,815,000"
025950,동신건설,KOSDAQ,건설,"20,300",-200,-0.98,"170,520,000,000"
088130,동아엘텍,KOSDAQ,기계·장비,"6,850",100,1.48,"73,041,125,300"
041930,동아화성,KOSDAQ,화학,"7,730",100,1.31,"122,134,000,000"
060380,동양에스텍,KOSDAQ,금속,"2,545",215,9.23,"50,136,500,000"
079960,동양이엔피,KOSDAQ,IT부품,"13,350",100,0.75,"104,931,000,000"
228340,동양파일,KOSDAQ,비금속,"3,490",90,2.65,"69,800,000,000"
088910,동우팜투테이블,KOSDAQ,음식료·담배,"2,690",5,0.19,"69,487,445,160"
094170,동운아나텍,KOSDAQ,반도체,"8,280",-50,-0.60,"145,541,749,680"
013120,동원개발,KOSDAQ,건설,"4,260",-30,-0.70,"386,842,506,000"
109860,동일금속,KOSDAQ,금속,"17,850",0,0.00,"162,435,000,000"
032960,동일기연,KOSDAQ,IT부품,"11,200",-200,-1.75,"40,713,680,000"
023790,동일철강,KOSDAQ,금속,"2,660",0,0.00,"42,518,626,360"
005290,동진쎄미켐,KOSDAQ,반도체,"32,700",400,1.24,"1,681,253,953,800"
025900,동화기업,KOSDAQ,종이·목재,"61,400","4,100",7.16,"1,240,352,267,800"
131970,두산테스나,KOSDAQ,반도체,"28,450",300,1.07,"419,909,965,650"
073190,듀오백,KOSDAQ,기타제조,"2,315",175,8.18,"27,706,012,600"
030350,드래곤플라이,KOSDAQ,디지털컨텐츠,"1,775",-5,-0.28,"73,372,024,800"
203650,드림시큐리티,KOSDAQ,출판·매체복제,"3,290",175,5.62,"166,492,930,660"
223250,드림씨아이에스,KOSDAQ,기타서비스,"14,200","1,250",9.65,"84,145,224,000"
060570,드림어스컴퍼니,KOSDAQ,디지털컨텐츠,"3,215",20,0.63,"182,804,408,105"
217620,디딤,KOSDAQ,숙박·음식,"1,360",40,3.03,"58,951,438,560"
016670,디모아,KOSDAQ,유통,973,0,0.00,"99,107,857,352"
187870,디바이스이엔지,KOSDAQ,반도체,"16,550",200,1.22,"116,455,878,950"
066670,디스플레이텍,KOSDAQ,IT부품,"5,800",50,0.87,"108,413,124,400"
110990,디아이티,KOSDAQ,IT부품,"7,180",50,0.70,"135,702,000,000"
078590,디아크,KOSDAQ,운송장비·부품,"2,380",0,0.00,"316,556,560,040"
263690,디알젬,KOSDAQ,의료·정밀기기,"8,840",40,0.45,"100,118,392,400"
214680,디알텍,KOSDAQ,의료·정밀기기,"1,500",5,0.33,"87,029,932,500"
263720,디앤씨미디어,KOSDAQ,디지털컨텐츠,"22,800","2,100",10.14,"279,872,530,800"
376300,디어유,KOSDAQ,소프트웨어,"36,800","1,600",4.55,"808,759,708,800"
141020,디에스앤엘,KOSDAQ,유통,"1,335",0,0.00,"43,790,846,220"
109740,디에스케이,KOSDAQ,기계·장비,"5,210",-70,-1.33,"140,799,781,100"
196490,디에이테크놀로지,KOSDAQ,기계·장비,"3,850",80,2.12,"95,042,335,850"
066900,디에이피,KOSDAQ,IT부품,"3,475",115,3.42,"79,037,147,925"
180400,디엑스앤브이엑스,KOSDAQ,기타서비스,"7,740",0,0.00,"222,082,929,900"
127120,디엔에이링크,KOSDAQ,기타서비스,"3,540",-170,-4.58,"60,511,669,680"
092070,디엔에프,KOSDAQ,화학,"13,800",150,1.10,"159,691,640,400"
039840,디오,KOSDAQ,의료·정밀기기,"25,750",500,1.98,"408,955,191,250"
219550,디와이디,KOSDAQ,유통,"1,415",0,0.00,"51,983,689,850"
310870,디와이씨,KOSDAQ,운송장비·부품,"1,430",30,2.14,"29,582,797,530"
104460,디와이피엔에프,KOSDAQ,기계·장비,"37,350",-450,-1.19,"400,153,893,750"
079810,디이엔티,KOSDAQ,기계·장비,"6,240",30,0.48,"92,690,850,720"
